Age_norm,NumCompaniesWorked_5_norm,TotalWorkingYears_norm,YearsAtCompany_norm,YearsSinceLastPromotion_norm,YearsWithCurrManager_1_norm,PercentSalaryHike_norm,mean_time__log1p_norm,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Attrition
-0.10769838785642165,-1.1317150612480988,1.0706214940743062,2.8846392834881907,-0.7625006132385551,3.194678985328797,-0.6105900779051219,0.14246910447730518,3,3.0,2.0,3.0,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
-1.4307457017264955,-0.71706180253178,-0.8510884091081037,-0.3095957675732111,-0.7625006132385551,-0.4240145921197626,2.1011482092617433,-0.3785271841597057,2,3.0,4.0,2.0,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5538252690786153,1.3562044910498143,-0.2597930542827468,-0.043409513318094325,0.008940543203802158,-0.4240145921197626,1.016452894394997,1.478955102291463,0,4.0,2.0,3.0,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.2153489260136523,0.11224471490085779,-0.7032645704017645,-1.3743407845936784,-0.7625006132385551,-1.0819588789285914,0.2029314082449376,0.1850927630002245,2,2.0,3.0,3.0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.6640792119011214,-0.3024085438154611,0.922797655367967,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,1.8299743805450566,-1.075603619337226,0,1.0,4.0,3.0,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.7692220447914586,-0.71706180253178,-0.8510884091081037,-0.3095957675732111,-0.7625006132385551,-0.4240145921197626,1.8299743805450566,-1.1517953268054264,1,4.0,3.0,2.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.6640792119011214,-1.1317150612480988,-0.8510884091081037,-0.5757820218283279,0.008940543203802158,-1.0819588789285914,-0.8817639066218085,0.6559656508441676,3,3.0,3.0,3.0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4384602163239401,-0.71706180253178,-0.2597930542827468,0.755149249447256,-0.7625006132385551,1.2208461249023097,-0.6105900779051219,-0.04748204834936704,0,3.0,2.0,3.0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1.3256028688361583,0.11224471490085779,0.7749738166616278,-1.3743407845936784,-0.7625006132385551,-1.0819588789285914,0.2029314082449376,-0.3074865884361727,2,1.0,3.0,1.0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.6589681019689524,1.770857749766133,-0.8510884091081037,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,1.55880055182837,2.049696591819592,0,4.0,3.0,4.0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.6640792119011214,0.11224471490085779,0.6271499779552886,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.6105900779051219,-1.1835733468637817,2,1.0,4.0,3.0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.651253587371508,-0.71706180253178,-0.998912247814443,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,-0.8817639066218085,0.5711936699449331,5,1.0,2.0,3.0,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0025555549660845073,0.5268979736171766,-0.40761689298908604,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,1.8299743805450566,-0.34097522529690544,4,4.0,4.0,3.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0025555549660845073,0.5268979736171766,0.922797655367967,2.08608052072284,0.008940543203802158,2.8657068419243825,-0.6105900779051219,-0.3546209917059066,2,1.0,4.0,3.0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.317888354238714,-0.3024085438154611,0.7749738166616278,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,0.7452790656783106,-1.084455106798252,2,4.0,3.0,3.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.4435713262561091,0.11224471490085779,0.03585462312993165,0.48896299519213926,0.008940543203802158,1.2208461249023097,-0.33941624918843544,0.29897444282992547,3,4.0,3.0,3.0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
-1.651253587371508,-0.71706180253178,-0.998912247814443,-0.5757820218283279,0.7803816996461596,-0.4240145921197626,-0.33941624918843544,0.09649754239767844,2,1.0,4.0,2.0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.32820627350143394,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,1.55880055182837,1.7598352989893196,3,4.0,3.0,3.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.11280949778859066,1.3562044910498143,1.0706214940743062,-0.043409513318094325,-0.7625006132385551,-0.09504244871534814,1.016452894394997,0.15176545872388383,3,3.0,1.0,3.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.105094983191146,-0.3024085438154611,-0.40761689298908604,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-1.1529377353384949,-1.455740271049791,3,3.0,3.0,4.0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.5461107544811707,1.3562044910498143,1.5140930101933239,-0.3095957675732111,0.008940543203802158,-0.09504244871534814,-0.06824242047174892,-0.7245557205418387,2,4.0,4.0,3.0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.4435713262561091,-0.3024085438154611,-0.2597930542827468,0.22277674093702246,0.008940543203802158,-1.0819588789285914,1.2876267231116836,1.109317052757005,2,3.0,3.0,3.0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.5487141591464463,-1.1317150612480988,-0.998912247814443,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,2.3723220379784298,2.3029891099661954,5,3.0,2.0,3.0,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.651253587371508,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.8817639066218085,-1.5068891261989141,2,3.0,2.0,3.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
-0.7692220447914586,2.185511008482452,-0.5554407316954253,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,-0.8817639066218085,0.3425697564018965,6,4.0,4.0,3.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.10769838785642165,2.185511008482452,0.03585462312993165,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.06824242047174892,0.07267950248517546,2,3.0,2.0,3.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.989729930436471,-0.3024085438154611,-0.7032645704017645,-0.043409513318094325,-0.7625006132385551,0.23392969468906633,-0.8817639066218085,-1.2325423380734242,2,4.0,2.0,3.0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8794759876139647,-0.71706180253178,-0.40761689298908604,0.48896299519213926,-0.7625006132385551,1.2208461249023097,-0.8817639066218085,-0.4880982994538213,2,2.0,4.0,3.0,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.4358568116586645,2.185511008482452,2.4010360424313593,-0.043409513318094325,-0.7625006132385551,-1.0819588789285914,-0.33941624918843544,0.25009093131438276,3,2.0,3.0,3.0,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1.656364697303677,0.5268979736171766,1.2184453327806455,0.48896299519213926,-0.7625006132385551,1.2208461249023097,1.8299743805450566,-0.19995679073884026,2,3.0,4.0,2.0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0025555549660845073,0.5268979736171766,-0.5554407316954253,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-0.8817639066218085,-1.4040961744590261,1,4.0,3.0,3.0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.2179523306789278,2.185511008482452,-0.11196921557640759,-0.043409513318094325,-0.7625006132385551,0.23392969468906633,2.6434958666951163,1.0173799299462596,3,1.0,4.0,2.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2.0973804685937014,-0.3024085438154611,2.992331397256716,-0.043409513318094325,0.008940543203802158,-0.4240145921197626,-0.6105900779051219,0.7592587364710434,3,3.0,4.0,3.0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.3204917589039893,-0.71706180253178,-0.7032645704017645,-0.043409513318094325,-0.7625006132385551,-0.09504244871534814,0.7452790656783106,1.4348592063462293,4,4.0,3.0,4.0,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.6589681019689524,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.6105900779051219,-0.6915437446438885,3,3.0,2.0,3.0,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.099983873258977,-1.1317150612480988,-0.40761689298908604,0.22277674093702246,-0.7625006132385551,0.23392969468906633,0.7452790656783106,-0.3925056752761122,3,3.0,4.0,3.0,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-1.5409996445490017,-0.71706180253178,-1.146736086520782,-0.8419682760834447,0.008940543203802158,-0.4240145921197626,1.016452894394997,-1.217909437932567,3,1.0,2.0,3.0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-0.6589681019689524,2.185511008482452,-0.998912247814443,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,1.016452894394997,0.5162564577485873,2,3.0,4.0,3.0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
